dataset,window_id,origin,window_size,train_size,test_size,horizon,period,mase_scale,window_data_path,trend_strength,seasonal_strength,adf_pvalue,data_length,skewness,cv,local_slope_30,local_std_ratio_30,local_change_rate_30,local_mean_ratio_30,local_slope_120,local_std_ratio_120,local_change_rate_120,local_mean_ratio_120,best_trajectory,best_mase,split
melbourne_temp,141,1400,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_141.pkl,0.055934,0.066966,0.022948,600,-0.02875,0.327884,-0.113237,0.542559,0.047619,0.71325,-0.066193,0.864011,-0.472,0.982226,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.800407,A
melbourne_temp,142,1410,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_142.pkl,0.072282,0.084636,0.020919,600,-0.042963,0.335476,-0.137887,0.62565,-0.017241,0.656175,-0.07088,0.900377,-0.43,0.933687,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",1.064703,A
melbourne_temp,143,1420,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_143.pkl,0.093807,0.101743,0.039369,600,-0.017556,0.344209,-0.050389,0.525019,-0.352941,0.554718,-0.077824,0.904819,-0.62069,0.886232,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",1.38594,A
melbourne_temp,144,1430,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_144.pkl,0.108575,0.105266,0.023696,600,-0.044125,0.344417,0.100334,0.636334,0.833333,0.613392,-0.05998,0.80871,-0.388889,0.841648,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.726813,A
melbourne_temp,145,1440,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_145.pkl,0.128179,0.106701,0.044419,600,-0.035802,0.35131,0.075083,0.576985,-0.011628,0.625871,-0.048796,0.728539,-0.190476,0.792864,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.171066,A
melbourne_temp,146,1450,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_146.pkl,0.146147,0.111486,0.098471,600,-0.044202,0.362611,-0.144561,0.71419,-0.632911,0.620271,-0.051426,0.715368,-0.773437,0.754214,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.854366,A
melbourne_temp,147,1460,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_147.pkl,0.145689,0.102607,0.031589,600,-0.001812,0.365391,0.085762,0.716606,3.96,0.622489,-0.033376,0.66686,0.493976,0.732127,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.634417,A
melbourne_temp,148,1470,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_148.pkl,0.146986,0.103792,0.029786,600,0.040645,0.369282,0.113014,0.706851,0.06,0.671445,-0.02752,0.672487,0.325,0.730265,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5389261076, ""auto_arima"": 0.4610738924}, ""interval"": 2}]",0.538534,A
melbourne_temp,149,1480,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_149.pkl,0.141535,0.098945,0.093105,600,0.075765,0.370704,0.009811,0.491245,0.132075,0.779731,-0.014203,0.652531,-0.478261,0.722764,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.651607,A
melbourne_temp,150,1490,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_150.pkl,0.130763,0.095301,0.086106,600,0.117352,0.372044,0.01564,0.51995,-0.323529,0.800967,0.004298,0.631315,0.095238,0.713743,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",0.749482,A
melbourne_temp,151,1500,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_151.pkl,0.11385,0.085497,0.009256,600,0.142489,0.37218,0.049677,0.603926,0.78022,0.862535,0.018144,0.663211,0.396552,0.729237,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.544087888, ""detrender"": 0.455912112}, ""interval"": 2}]",0.617468,A
melbourne_temp,152,1510,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_152.pkl,0.10602,0.077942,0.010105,600,0.1837,0.373879,-0.022358,0.61239,-0.28,0.875584,0.029399,0.667221,0.058824,0.730466,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.584330591, ""progressive_adaptive_combiner"": 0.415669409}, ""interval"": 2}]",0.830382,A
melbourne_temp,153,1520,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_153.pkl,0.091546,0.075069,0.047613,600,0.205996,0.374218,-0.010011,0.653981,0.188679,0.918595,0.034078,0.706848,1.1,0.761858,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.7234999999, ""chunk_ensemble"": 0.2765000001}, ""interval"": 1}]",0.739618,B
melbourne_temp,154,1530,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_154.pkl,0.079077,0.080715,0.017826,600,0.219919,0.374072,0.029366,0.627868,0.090909,0.904628,0.032693,0.697976,0.255814,0.790354,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.883671,B
melbourne_temp,155,1540,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_155.pkl,0.038395,0.055388,0.00547,600,0.161782,0.366538,0.116774,0.880371,-0.031008,1.032368,0.037446,0.798876,0.582278,0.852983,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.6999999998, ""chunk_ensemble"": 0.2000000001, ""naive_drift"": 0.1000000001}, ""interval"": 1}]",0.577824,B
melbourne_temp,156,1550,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_156.pkl,0.005927,0.04742,0.001973,600,0.161555,0.364121,0.122692,0.869131,0.711538,1.092438,0.047793,0.844519,2.56,0.883704,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.726276,B
melbourne_temp,157,1560,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_157.pkl,0.027329,0.013327,0.101065,600,0.170155,0.360604,-0.084271,0.785242,0.057692,1.154373,0.044154,0.839668,0.1,0.925047,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",1.094248,B
melbourne_temp,158,1570,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_158.pkl,0.062947,0.032585,0.14555,600,0.126247,0.358499,0.091502,0.777501,0.23301,1.219337,0.0451,0.84442,1.396226,0.999446,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.800407,B
melbourne_temp,159,1580,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_159.pkl,0.063086,0.032317,0.158141,600,0.102706,0.357171,-0.003115,0.758133,0.555556,1.198234,0.041478,0.833562,0.235294,1.018921,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.718218,B
melbourne_temp,160,1590,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_160.pkl,0.083336,0.038902,0.19198,600,0.087795,0.357588,-0.068521,0.715008,0.186207,1.261401,0.041696,0.828161,0.89011,1.054483,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5444511547, ""multi_resolution"": 0.4555488453}, ""interval"": 2}]",0.654293,B
melbourne_temp,161,1600,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_161.pkl,0.092934,0.040723,0.142892,600,0.059137,0.356706,0.11802,0.645495,0.081967,1.229896,0.043205,0.84179,0.32,1.087825,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5551601424, ""residual_correction_advanced"": 0.4448398576}, ""interval"": 2}]",0.76173,B
melbourne_temp,162,1610,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_162.pkl,0.098114,0.053787,0.106598,600,0.025538,0.353867,-0.002581,0.579206,0.051724,1.273188,0.039141,0.819997,0.150943,1.112288,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.467352,B
melbourne_temp,163,1620,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_163.pkl,0.088183,0.046075,0.109036,600,-0.014115,0.347152,-0.073593,0.534375,0.03252,1.246591,0.035552,0.794398,0.282828,1.121743,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.515161,B
melbourne_temp,164,1630,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_164.pkl,0.091089,0.047563,0.200406,600,-0.061984,0.345156,0.025139,0.439125,-0.084615,1.232327,0.029477,0.758626,-0.077519,1.150541,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.794498,B
melbourne_temp,165,1640,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_165.pkl,0.094478,0.053158,0.020809,600,-0.063564,0.340158,0.114372,0.542112,0.291971,1.276438,0.030551,0.754541,2.403846,1.172768,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5192307691, ""seasonal_naive"": 0.4807692309}, ""interval"": 2}]",1.361767,B
melbourne_temp,166,1650,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_166.pkl,0.089854,0.047055,0.069539,600,-0.065449,0.337623,-0.025829,0.683136,-0.053691,1.279547,0.016596,0.717348,0.355769,1.192054,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.613466,B
melbourne_temp,167,1660,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_167.pkl,0.070225,0.034356,0.041511,600,-0.08973,0.330826,-0.129433,0.774922,-0.370861,1.217858,0.011247,0.686241,-0.07767,1.178416,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.001315,B
melbourne_temp,168,1670,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_168.pkl,0.055634,0.007324,0.113351,600,-0.001144,0.317927,0.004894,0.807017,-0.461905,1.156218,0.008534,0.715688,0.395062,1.174256,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 1}]",0.436302,B
melbourne_temp,169,1680,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_169.pkl,0.042445,0.005199,0.075896,600,-0.029672,0.313542,-0.006741,0.685821,-0.032258,1.121887,-0.004414,0.695315,-0.172414,1.175438,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5081838212, ""chunk_ensemble"": 0.4918161788}, ""interval"": 2}]",1.033116,B
melbourne_temp,170,1690,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_170.pkl,0.032615,0.0,0.079538,600,-0.045346,0.310655,-0.001491,0.784053,-0.381356,1.148917,0.002795,0.698367,-0.401639,1.156881,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",1.041496,B
melbourne_temp,171,1700,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_171.pkl,0.013812,0.0,0.087232,600,-0.04622,0.30706,-0.055106,0.844891,-0.453846,1.095019,-0.010123,0.736338,-0.387931,1.153068,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.7300215983, ""residual_correction_advanced"": 0.2699784017}, ""interval"": 2}]",1.036769,B
melbourne_temp,172,1710,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_172.pkl,0.008465,0.0,0.070153,600,-0.054571,0.303727,-0.089677,0.974429,-0.12782,1.071288,-0.016026,0.775985,-0.056911,1.135347,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 2}]",0.857349,B
melbourne_temp,173,1720,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_173.pkl,0.031812,0.0,0.062698,600,-0.043393,0.30234,-0.088743,0.857246,-0.3,0.964119,-0.024121,0.797404,-0.246154,1.10441,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.6999999999, ""multi_resolution"": 0.3000000001}, ""interval"": 2}]",0.561359,B
melbourne_temp,174,1730,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_174.pkl,0.046945,0.0,0.079457,600,-0.064765,0.299189,0.03337,0.719729,0.234568,0.961773,-0.025459,0.807618,-0.270073,1.091276,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 2}]",1.122182,B
melbourne_temp,175,1740,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_175.pkl,0.081102,0.0,0.100506,600,-0.072825,0.300929,-0.092191,0.725548,0.542857,0.860734,-0.042381,0.897275,-0.275168,1.059717,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6079959859, ""multi_resolution"": 0.3920040141}, ""interval"": 2}]",0.809539,B
melbourne_temp,176,1750,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_176.pkl,0.098392,0.0,0.002072,600,-0.049116,0.303128,-0.177264,0.76204,-0.160377,0.82809,-0.049115,0.927664,-0.410596,1.025914,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.8499999999, ""auto_arima"": 0.1500000001}, ""interval"": 3}]",1.151666,B
melbourne_temp,177,1760,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_177.pkl,0.131979,0.0,0.06767,600,-0.07447,0.308124,-0.08109,0.740055,-0.253012,0.692726,-0.052678,0.956868,-0.704762,0.972306,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 2}]",1.759821,B
melbourne_temp,178,1770,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_178.pkl,0.144946,0.0,0.132756,600,-0.053871,0.308652,-0.025139,0.707617,-0.038462,0.729262,-0.05111,0.92788,-0.395161,0.947452,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5128604833, ""chunk_ensemble"": 0.4871395167}, ""interval"": 2}]",1.779697,B
melbourne_temp,179,1780,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_179.pkl,0.158246,0.009908,0.236068,600,-0.072866,0.317411,-0.142336,0.798395,-0.553846,0.641855,-0.065734,0.990409,-0.508475,0.9084,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.738094,B
melbourne_temp,180,1790,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_180.pkl,0.174283,0.022669,0.105284,600,-0.055137,0.323312,-0.117197,0.689561,-0.210084,0.639918,-0.063501,0.956663,-0.276923,0.867194,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 1}]",0.984662,B
melbourne_temp,181,1800,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_181.pkl,0.181841,0.033476,0.21864,600,-0.031771,0.332212,0.009166,0.563061,-0.125,0.535842,-0.067957,0.969257,-0.473684,0.827891,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.920737,B
melbourne_temp,182,1810,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_182.pkl,0.174654,0.024757,0.153151,600,0.013814,0.333084,0.064138,0.586536,-0.021978,0.638812,-0.05098,0.872899,-0.364286,0.797822,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.614541,B
melbourne_temp,183,1820,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_183.pkl,0.175885,0.025726,0.159328,600,0.056825,0.337852,0.084828,0.593545,-0.333333,0.664309,-0.040419,0.805219,-0.481481,0.771976,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.626359,B
melbourne_temp,184,1830,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_184.pkl,0.174475,0.021768,0.117649,600,0.08833,0.340447,0.023493,0.535335,0.25,0.766504,-0.024698,0.735136,0.571429,0.75401,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.5130652325, ""residual_correction_advanced"": 0.4869347675}, ""interval"": 2}]",0.848754,B
melbourne_temp,185,1840,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_185.pkl,0.17784,0.021692,0.143443,600,0.137175,0.345686,-0.022225,0.584373,-0.068966,0.719204,-0.022606,0.724558,-0.235849,0.73784,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.880985,B
melbourne_temp,186,1850,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_186.pkl,0.167571,0.015055,0.1146,600,0.182822,0.346548,0.041646,0.545046,0.813953,0.771274,0.000838,0.648534,-0.060241,0.720683,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",1.434716,B
melbourne_temp,187,1860,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_187.pkl,0.140554,0.0,0.046961,600,0.212667,0.348214,0.261513,0.93676,0.979381,0.875038,0.019523,0.772929,1.461538,0.753398,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.3765999999, ""residual_correction_advanced"": 0.6234000001}, ""interval"": 3}]",1.539038,B
melbourne_temp,188,1870,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_188.pkl,0.11751,0.0,0.07157,600,0.227236,0.347259,0.089789,0.886364,-0.126316,1.015675,0.03342,0.829071,-0.361538,0.776532,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5534591989, ""auto_arima"": 0.4465408011}, ""interval"": 2}]",0.615813,B
melbourne_temp,189,1880,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_189.pkl,0.098407,0.0,0.010311,600,0.222526,0.345256,-0.075729,0.961763,0.076087,1.038607,0.035476,0.831162,-0.168067,0.802214,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.6499999998, ""residual_correction_advanced"": 0.2500000001, ""progressive_adaptive_combiner"": 0.1000000001}, ""interval"": 1}]",1.075446,B
melbourne_temp,190,1890,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_190.pkl,0.067808,0.0,0.025163,600,0.237171,0.342829,0.00832,0.694901,-0.229412,1.021027,0.050568,0.863565,0.6375,0.821923,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 2}]",1.047513,B
melbourne_temp,191,1900,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_191.pkl,0.035368,0.0,0.010298,600,0.294138,0.34515,0.209722,0.974505,0.390805,1.108612,0.055926,0.951938,0.32967,0.889644,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.6499999998, ""multi_resolution"": 0.2500000001, ""naive_drift"": 0.1000000001}, ""interval"": 1}]",1.360669,B
melbourne_temp,192,1910,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_192.pkl,0.002889,0.0,0.018486,600,0.283126,0.340827,0.049722,0.838801,0.336634,1.194191,0.056634,0.963986,1.142857,0.935226,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5988838219, ""auto_arima"": 0.4011161781}, ""interval"": 2}]",0.939495,B
melbourne_temp,193,1920,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_193.pkl,0.039485,0.0,0.022137,600,0.361088,0.342934,-0.026541,1.071352,0.113402,1.282501,0.05373,0.999671,0.227273,1.003461,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.425451,B
melbourne_temp,194,1930,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_194.pkl,0.056318,0.0,0.024072,600,0.33901,0.340821,-0.064494,0.875163,0.054545,1.212688,0.050127,1.002958,0.333333,1.028488,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.318792,B
melbourne_temp,195,1940,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_195.pkl,0.097459,0.0,0.066839,600,0.362722,0.345117,0.045295,0.983515,0.348684,1.306387,0.054715,1.017722,3.767442,1.083945,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",1.270982,B
melbourne_temp,196,1950,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_196.pkl,0.105897,0.0,0.029204,600,0.327112,0.344039,0.058865,0.696546,0.104348,1.252581,0.047594,0.985151,0.309278,1.108203,"[{""step"": 0, ""weights"": {""detrender"": 0.5259199364, ""residual_correction_advanced"": 0.4740800636}, ""interval"": 2}]",1.065789,B
melbourne_temp,197,1960,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_197.pkl,0.134075,0.0,0.048507,600,0.295277,0.345533,0.009811,0.605071,0.236364,1.349095,0.038605,0.91119,0.431579,1.16556,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.26561,B
melbourne_temp,198,1970,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_198.pkl,0.171062,0.0,0.223681,600,0.377715,0.3567,0.298042,0.8187,0.421769,1.4507,0.050623,0.96899,1.271739,1.227687,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",1.324164,B
melbourne_temp,199,1980,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_199.pkl,0.185985,0.0,0.049277,600,0.341315,0.356124,0.013259,0.667766,-0.283951,1.52269,0.053001,0.92329,-0.317647,1.240977,"[{""step"": 0, ""weights"": {""auto_arima"": 0.6072995675, ""naive_drift"": 0.3927004325}, ""interval"": 2}]",0.702179,B
melbourne_temp,200,1990,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_200.pkl,0.204586,0.002243,0.057255,600,0.353595,0.360429,-0.105206,0.760056,-0.006579,1.557285,0.05524,0.920812,0.735632,1.270079,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.55545,B
melbourne_temp,201,2000,600,600,12,12,11,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_201.pkl,0.199749,0.0,0.045383,600,0.303801,0.355814,-0.058865,0.692918,-0.153409,1.392697,0.037906,0.855083,0.475248,1.289929,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.384625,B
melbourne_temp,202,2010,600,600,12,12,11,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_202.pkl,0.200513,0.0,0.033323,600,0.290444,0.348897,-0.05693,0.682162,0.285714,1.360874,0.027033,0.83178,0.670103,1.300571,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.437807,B
melbourne_temp,203,2020,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_203.pkl,0.195483,0.0,0.034196,600,0.256262,0.341921,0.072681,0.481129,-0.086331,1.303327,0.026849,0.782668,0.154545,1.293392,"[{""step"": 0, ""weights"": {""ets"": 0.5028882793, ""trend_forecaster"": 0.4971117207}, ""interval"": 2}]",0.579032,B
melbourne_temp,204,2030,600,600,12,12,11,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_204.pkl,0.196211,0.0,0.034868,600,0.21658,0.339796,-0.040934,0.492303,0.015152,1.292288,0.013625,0.768207,-0.118421,1.29774,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.7499999999, ""multi_resolution"": 0.2500000001}, ""interval"": 3}]",1.196313,B
melbourne_temp,205,2040,600,600,12,12,11,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_205.pkl,0.195401,0.0,0.007825,600,0.189815,0.333306,-0.031346,0.46682,0.218045,1.287894,0.011936,0.696445,0.408696,1.290846,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.506566,B
melbourne_temp,206,2050,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_206.pkl,0.19561,0.0,0.06256,600,0.219037,0.32369,0.079088,0.485987,-0.042254,1.301297,0.003505,0.65746,0.236364,1.305074,"[{""step"": 0, ""weights"": {""naive"": 0.508523236, ""naive_drift"": 0.491476764}, ""interval"": 2}]",1.098017,B
melbourne_temp,207,2060,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_207.pkl,0.183436,0.0,0.016581,600,0.189551,0.321823,-0.106518,0.708913,0.096552,1.253792,-0.006913,0.702508,0.081633,1.27972,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.620987,B
melbourne_temp,208,2070,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_208.pkl,0.163946,0.0,0.012626,600,0.178934,0.317899,-0.202403,0.841756,-0.203593,1.145405,-0.031499,0.739692,-0.179012,1.267223,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.5179506014, ""chunk_ensemble"": 0.4820493986}, ""interval"": 2}]",0.658361,B
melbourne_temp,209,2080,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_209.pkl,0.165023,0.0,0.015823,600,0.131971,0.314991,0.12921,0.743039,-0.025157,1.094953,-0.031415,0.743512,0.019737,1.256843,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.897101,B
melbourne_temp,210,2090,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_210.pkl,0.152639,0.0,0.015474,600,0.10971,0.31243,0.039956,0.654936,0.235849,1.083152,-0.024015,0.697984,-0.255682,1.20549,"[{""step"": 0, ""weights"": {""local_drift"": 0.5361174492, ""naive_drift"": 0.4638825508}, ""interval"": 2}]",0.882376,B
